country,city,aqi_value,co_aqi_value,ozone_aqi_value,no2_aqi_value,pm2.5_aqi_value,pollution_spread,pm25_dominance,kmeans_cluster,risk_level,risk_label,dbscan_cluster
Australia,Bundaberg,32.0,0.0,32.0,0.0,10.0,15.088627063675034,0.238095232426304,2,0,Low Risk,0
Australia,Burnie,26.0,0.0,26.0,1.0,12.0,12.120918557051139,0.3076922998027616,2,0,Low Risk,0
Australia,Busselton,32.0,0.0,32.0,0.0,8.0,15.14375558880073,0.19999999500000012,2,0,Low Risk,0
Australia,Caboolture,24.0,0.0,21.0,8.0,24.0,11.236102527122116,0.45283018013527965,2,0,Low Risk,0
Australia,Cairns,28.0,0.0,28.0,0.0,24.0,15.0996688705415,0.4615384526627221,2,0,Low Risk,0
Australia,Caloundra,28.0,0.0,28.0,2.0,17.0,13.225606476327151,0.3617021199637847,2,0,Low Risk,0
Australia,Canberra,24.0,0.0,24.0,1.0,11.0,11.16542281629615,0.3055555470679015,2,0,Low Risk,0
Australia,Cessnock,21.0,0.0,21.0,8.0,18.0,9.604686356149273,0.38297871525577204,2,0,Low Risk,0
Australia,Coffs Harbour,27.0,0.0,27.0,0.0,17.0,13.341664064126334,0.38636362758264486,2,0,Low Risk,0
Australia,Craigieburn,71.0,2.0,0.0,20.0,71.0,33.079449814046185,0.7634408520060124,3,2,High Risk,0
Australia,Cranbourne,50.0,1.0,7.0,17.0,50.0,21.85368008673444,0.6666666577777779,1,1,Moderate Risk,0
Australia,Darwin,102.0,2.0,58.0,1.0,102.0,48.753632343310244,0.6257668673265836,1,1,Moderate Risk,0
Australia,Deception Bay,29.0,0.0,29.0,5.0,27.0,14.885675440951054,0.4426229435635583,2,0,Low Risk,0
Australia,Devonport,32.0,0.0,27.0,0.0,32.0,17.153716798408443,0.5423728721631716,2,0,Low Risk,0
Australia,Dubbo,15.0,0.0,15.0,0.0,13.0,8.12403840463596,0.46428569770408223,2,0,Low Risk,0
Australia,Flinders,15.0,0.0,15.0,0.0,10.0,7.5,0.39999998400000064,2,0,Low Risk,0
Australia,Gawler,24.0,0.0,11.0,11.0,24.0,9.814954576223638,0.5217391190926278,2,0,Low Risk,0
Australia,Geelong,33.0,0.0,25.0,1.0,33.0,16.78044496827582,0.5593220244182708,2,0,Low Risk,0
Australia,Geraldton,29.0,0.0,29.0,0.0,13.0,13.771952173409064,0.3095238021541952,2,0,Low Risk,0
Australia,Goulburn,22.0,0.0,22.0,0.0,15.0,11.05667219374799,0.4054053944485029,2,0,Low Risk,0
Australia,Griffith,24.0,0.0,24.0,0.0,10.0,11.357816691600547,0.2941176384083048,2,0,Low Risk,0
Australia,Gympie,25.0,0.0,25.0,3.0,17.0,11.786291472158096,0.37777776938271623,2,0,Low Risk,0
Australia,Hervey Bay,36.0,0.0,36.0,0.0,17.0,17.153716798408443,0.3207547109291564,2,0,Low Risk,0
Australia,Hobart,48.0,0.0,24.0,1.0,48.0,22.721135535003526,0.6575342375680242,1,1,Moderate Risk,0
Australia,Innisfail,26.0,0.0,25.0,0.0,26.0,14.72809107341025,0.5098039115724724,2,0,Low Risk,0
Australia,Karratha,22.0,0.0,22.0,0.0,9.0,10.404326023342406,0.29032257127991706,2,0,Low Risk,0
Australia,Katherine,18.0,0.0,18.0,0.0,11.0,8.845903006477066,0.37931033174791956,2,0,Low Risk,0
Australia,Kawana Waters,33.0,0.0,28.0,1.0,33.0,17.4451521441727,0.5322580559313217,2,0,Low Risk,0
Australia,Kiama,33.0,1.0,15.0,12.0,33.0,13.275918047351754,0.5409835976887934,2,0,Low Risk,0
Australia,Kurri Kurri,52.0,1.0,2.0,16.0,52.0,23.837994882120434,0.7323943558817697,1,1,Moderate Risk,0
Australia,Kwinana,27.0,0.0,27.0,1.0,23.0,14.244882121894399,0.45098038331411017,2,0,Low Risk,0
Australia,Launceston,29.0,0.0,29.0,0.0,12.0,13.720422734012244,0.2926829196906605,2,0,Low Risk,0
Australia,Lismore,31.0,0.0,31.0,2.0,16.0,14.38459824488215,0.32653060558100805,2,0,Low Risk,0
Australia,Lithgow,23.0,0.0,23.0,1.0,13.0,10.90489186863706,0.35135134185536915,2,0,Low Risk,0
Australia,Mackay,29.0,0.0,29.0,0.0,15.0,13.92838827718412,0.3409090831611572,2,0,Low Risk,0
Australia,Maryborough,31.0,0.0,31.0,0.0,10.0,14.614490525958589,0.24390243307555043,2,0,Low Risk,0
Australia,Melton,57.0,1.0,2.0,18.0,57.0,26.185237571323782,0.7307692214003946,1,1,Moderate Risk,0
Australia,Mildura,27.0,0.0,25.0,0.0,27.0,15.033296378372908,0.5192307592455624,2,0,Low Risk,0
Australia,Morayfield,27.0,0.0,27.0,5.0,26.0,14.011899704655802,0.4482758543400715,2,0,Low Risk,0
Australia,Morwell,17.0,0.0,14.0,7.0,17.0,7.593857166596345,0.4473684092797787,2,0,Low Risk,0
Australia,Mount Gambier,18.0,0.0,18.0,0.0,14.0,9.38083151964686,0.4374999863281255,2,0,Low Risk,0
Australia,Mount Isa,46.0,0.0,21.0,0.0,46.0,21.86892772862904,0.6865671539318335,1,1,Moderate Risk,0
Australia,Murray Bridge,31.0,0.0,28.0,0.0,31.0,17.075811352124187,0.5254237199080726,2,0,Low Risk,0
Australia,Muswellbrook,22.0,0.0,22.0,3.0,9.0,9.746794344808963,0.2647058745674743,2,0,Low Risk,0
Australia,Nambour,32.0,0.0,27.0,2.0,32.0,16.600702796367788,0.5245901553345876,2,0,Low Risk,0
Australia,Nerang,36.0,1.0,17.0,7.0,36.0,15.326991442115007,0.5901639247514111,1,1,Moderate Risk,0
Australia,Newcastle,48.0,0.0,9.0,14.0,48.0,20.982135258357285,0.676056328506249,1,1,Moderate Risk,0
Australia,Pakenham,24.0,0.0,17.0,3.0,24.0,11.40175425099138,0.5454545330578515,2,0,Low Risk,0
Australia,Palmerston,264.0,9.0,2.0,17.0,264.0,127.4807174961505,0.9041095859448302,3,2,High Risk,-1
Australia,Parkes,21.0,0.0,21.0,0.0,10.0,10.012492197250394,0.3225806347554634,2,0,Low Risk,0
Australia,Port Augusta,25.0,0.0,23.0,1.0,25.0,13.59840676942217,0.5102040712203251,2,0,Low Risk,0
Australia,Port Macquarie,29.0,0.0,29.0,0.0,7.0,13.73559851869101,0.19444443904321004,2,0,Low Risk,0
Australia,Port Pirie,20.0,0.0,20.0,0.0,19.0,11.265729744080792,0.4871794746877058,2,0,Low Risk,0
Australia,Queanbeyan,18.0,0.0,18.0,1.0,17.0,9.83192080250175,0.4722222091049387,2,0,Low Risk,0
Australia,Raymond Terrace,24.0,0.0,24.0,2.0,10.0,10.893423092245461,0.2777777700617286,2,0,Low Risk,0
Australia,Rockhampton,25.0,0.0,25.0,4.0,13.0,11.090536506409418,0.3095238021541952,2,0,Low Risk,0
Australia,Roebourne,18.0,0.0,18.0,0.0,11.0,8.845903006477066,0.37931033174791956,2,0,Low Risk,0
Australia,Singleton,31.0,0.0,3.0,13.0,31.0,13.985111130532118,0.6595744540516074,1,1,Moderate Risk,0
Australia,Sydney,42.0,0.0,15.0,14.0,42.0,17.55704986607944,0.5915492874429678,1,1,Moderate Risk,0
Australia,Tamworth,23.0,0.0,23.0,1.0,12.0,10.801234497346433,0.33333332407407434,2,0,Low Risk,0
Australia,Taree,32.0,0.0,22.0,0.0,32.0,16.11417595369576,0.5925925816186559,2,0,Low Risk,0
Australia,Toowoomba,22.0,0.0,22.0,0.0,7.0,10.372238588334406,0.24137930202140337,2,0,Low Risk,0
Australia,Townsville,23.0,0.0,21.0,1.0,23.0,12.446552400832395,0.5111110997530867,2,0,Low Risk,0
Australia,Traralgon,16.0,0.0,15.0,7.0,16.0,7.505553499465135,0.4210526204986153,2,0,Low Risk,0
Australia,Wagga Wagga,19.0,0.0,15.0,2.0,19.0,9.41629792788369,0.5277777631172844,2,0,Low Risk,0
Australia,Wangaratta,15.0,0.0,15.0,1.0,15.0,8.381527307120106,0.4838709521331951,2,0,Low Risk,0
Australia,Warrnambool,27.0,0.0,27.0,0.0,20.0,13.865424623862047,0.4255319058397467,2,0,Low Risk,0
Australia,Whyalla,31.0,0.0,25.0,0.0,31.0,16.350331291240963,0.5535714186862247,2,0,Low Risk,0
Australia,Wodonga,25.0,0.0,25.0,0.0,11.0,11.86029791643813,0.3055555470679015,2,0,Low Risk,0
Australia,Wollongong,24.0,0.0,24.0,2.0,19.0,12.0381338531629,0.4222222128395064,2,0,Low Risk,0
Australia,Yeppoon,23.0,0.0,23.0,3.0,11.0,10.275375094532235,0.2972972892622354,2,0,Low Risk,0
Austria,Amstetten,50.0,1.0,33.0,1.0,50.0,24.390913608691797,0.588235287197232,2,0,Low Risk,0
Austria,Ansfelden,55.0,1.0,33.0,1.0,55.0,26.40075756488817,0.6111111043209877,1,1,Moderate Risk,0
Austria,Bad Ischl,68.0,1.0,34.0,1.0,68.0,32.03123475609393,0.6538461475591717,1,1,Moderate Risk,0
Austria,Bad Voslau,58.0,1.0,42.0,1.0,58.0,29.03446228191595,0.5686274454056133,2,0,Low Risk,0
Austria,Baden,58.0,1.0,31.0,2.0,58.0,27.16615541441225,0.6304347757561437,1,1,Moderate Risk,0
Austria,Bischofshofen,26.0,0.0,26.0,1.0,17.0,12.675435561221029,0.38636362758264486,2,0,Low Risk,0
Austria,Bludenz,35.0,1.0,29.0,1.0,35.0,18.06469853978564,0.5303030222681361,2,0,Low Risk,0
Austria,Bregenz,41.0,1.0,30.0,5.0,41.0,19.36276495407272,0.5324675255523699,2,0,Low Risk,0
Austria,Bruck An Der Mur,66.0,1.0,43.0,0.0,66.0,32.562759915789286,0.5999999945454546,1,1,Moderate Risk,0
Austria,Burghausen,67.0,1.0,25.0,4.0,67.0,30.434355587066403,0.6907216423636944,1,1,Moderate Risk,0
Austria,Dornbirn,29.0,1.0,25.0,3.0,29.0,14.548768561863463,0.4999999913793105,2,0,Low Risk,0
Austria,Eisenstadt,44.0,1.0,30.0,1.0,44.0,21.55612828563299,0.5789473608033242,2,0,Low Risk,0
Austria,Enns,62.0,1.0,39.0,1.0,62.0,30.081832834231804,0.601941741728721,1,1,Moderate Risk,0
Austria,Feldkirch,34.0,1.0,25.0,2.0,34.0,16.583123951777,0.5483870879292405,2,0,Low Risk,0
Austria,Feldkirchen,28.0,0.0,28.0,0.0,9.0,13.200378782444085,0.24324323666910172,2,0,Low Risk,0
Austria,Gmunden,58.0,1.0,37.0,2.0,58.0,27.910571473905726,0.5918367286547273,1,1,Moderate Risk,0
Austria,Gotzis,29.0,0.0,29.0,1.0,28.0,16.176114078067904,0.48275861236623085,2,0,Low Risk,0
Austria,Graz,57.0,1.0,47.0,0.0,57.0,30.015273889582726,0.5428571376870749,2,0,Low Risk,0
Austria,Hall,57.0,1.0,38.0,0.0,57.0,28.225284173355398,0.5937499938151043,1,1,Moderate Risk,0
Austria,Hallein,32.0,1.0,32.0,1.0,11.0,14.614490525958589,0.2444444390123458,2,0,Low Risk,0
Austria,Hard,52.0,1.0,31.0,2.0,52.0,24.63736998950984,0.6046511557598703,1,1,Moderate Risk,0
Austria,Hohenems,52.0,1.0,31.0,2.0,52.0,24.63736998950984,0.6046511557598703,1,1,Moderate Risk,0
Austria,Hollabrunn,66.0,1.0,40.0,1.0,66.0,31.843366656181317,0.611111105452675,1,1,Moderate Risk,0
Austria,Innsbruck,54.0,1.0,32.0,1.0,54.0,25.858589804292627,0.6136363566632232,1,1,Moderate Risk,0
Austria,Kapfenberg,61.0,1.0,36.0,0.0,61.0,29.535289626704753,0.6224489732403166,1,1,Moderate Risk,0
Austria,Klagenfurt,61.0,1.0,43.0,0.0,61.0,30.630866784993206,0.5809523754195012,2,0,Low Risk,0
Austria,Klosterneuburg,59.0,1.0,30.0,3.0,59.0,27.25649769626807,0.6344085953289399,1,1,Moderate Risk,0
Austria,Knittelfeld,63.0,1.0,40.0,0.0,63.0,30.90846701687635,0.6057692249445267,1,1,Moderate Risk,0
Austria,Koflach,76.0,1.0,35.0,1.0,76.0,35.64056677439347,0.6725663657295012,1,1,Moderate Risk,0
Austria,Korneuburg,63.0,1.0,42.0,2.0,63.0,30.670289641062514,0.5833333279320988,1,1,Moderate Risk,0
Austria,Krems,60.0,1.0,40.0,1.0,60.0,29.444863728670914,0.5882352883506344,1,1,Moderate Risk,0
Austria,Kufstein,31.0,1.0,31.0,1.0,15.0,14.2828568570857,0.31249999348958346,2,0,Low Risk,0
Austria,Leoben,63.0,1.0,39.0,0.0,63.0,30.76117683054405,0.611650479498539,1,1,Moderate Risk,0
Austria,Leonding,56.0,1.0,45.0,1.0,56.0,28.929512036442418,0.5436893151098124,2,0,Low Risk,0
Austria,Lienz,50.0,1.0,28.0,1.0,50.0,23.706539182259394,0.6249999921875001,1,1,Moderate Risk,0
Austria,Linz,57.0,1.0,33.0,1.0,57.0,27.227437142216182,0.6195652106569,1,1,Moderate Risk,0
Austria,Marchtrenk,75.0,1.0,54.0,0.0,75.0,37.93415347678132,0.5769230724852071,1,1,Moderate Risk,0
Austria,Mistelbach,68.0,1.0,38.0,2.0,68.0,32.159757461772,0.6238532052857504,1,1,Moderate Risk,0
Austria,Modling,56.0,1.0,50.0,1.0,56.0,30.12197426021962,0.5185185137174212,2,0,Low Risk,0
Austria,Perchtoldsdorf,70.0,1.0,67.0,0.0,70.0,39.28103868280471,0.5072463731358958,2,0,Low Risk,0
Austria,Rankweil,36.0,1.0,36.0,1.0,35.0,19.922767545365446,0.4794520482266843,2,0,Low Risk,0
Austria,Ried,61.0,1.0,39.0,1.0,61.0,29.68164415931166,0.5980392098231451,1,1,Moderate Risk,0
Austria,Saalfelden,60.0,1.0,48.0,0.0,60.0,31.276988346066826,0.5504587105462504,2,0,Low Risk,0
Austria,Salzburg,70.0,1.0,34.0,1.0,70.0,32.90896534380867,0.660377352260591,1,1,Moderate Risk,0
Austria,Sankt Andra,80.0,1.0,32.0,1.0,80.0,37.31398308052,0.7017543798091721,1,1,Moderate Risk,0
Austria,Sankt Johann Im Pongau,50.0,1.0,31.0,1.0,50.0,24.088378940891808,0.6024096312962696,1,1,Moderate Risk,0
Austria,Sankt Polten,56.0,1.0,32.0,2.0,56.0,26.424420523447623,0.6153846086221472,1,1,Moderate Risk,0
Austria,Sankt Veit,58.0,1.0,33.0,1.0,58.0,27.64507189355817,0.6236559072725172,1,1,Moderate Risk,0
Austria,Schwaz,57.0,1.0,23.0,2.0,57.0,26.209095113465224,0.6867469796777472,1,1,Moderate Risk,0
Austria,Schwechat,66.0,1.0,37.0,2.0,66.0,31.203632267200348,0.6226415035599858,1,1,Moderate Risk,0
Austria,Spittal,59.0,1.0,42.0,0.0,59.0,29.692872320923527,0.5784313668781239,2,0,Low Risk,0
Austria,Steyr,30.0,1.0,28.0,1.0,30.0,16.186414056238647,0.4999999916666668,2,0,Low Risk,0
Austria,Stockerau,38.0,1.0,30.0,1.0,38.0,19.330459556530638,0.5428571351020409,2,0,Low Risk,0
Austria,Telfs,51.0,1.0,47.0,0.0,51.0,28.052034982629454,0.5151515099479645,2,0,Low Risk,0
Austria,Ternitz,27.0,0.0,27.0,1.0,20.0,13.589211407093005,0.4166666579861113,2,0,Low Risk,0
Austria,Traiskirchen,58.0,1.0,31.0,3.0,58.0,26.911893281595777,0.6236559072725172,1,1,Moderate Risk,0
Austria,Traun,30.0,1.0,28.0,1.0,30.0,16.186414056238647,0.4999999916666668,2,0,Low Risk,0
Austria,Tulln,63.0,1.0,40.0,1.0,63.0,30.630866784993206,0.5999999942857144,1,1,Moderate Risk,0
Austria,Villach,64.0,1.0,39.0,0.0,64.0,31.166221030682134,0.6153846094674557,1,1,Moderate Risk,0
Austria,Vocklabruck,38.0,1.0,24.0,2.0,38.0,17.969882210706523,0.584615375621302,2,0,Low Risk,0
Austria,Volkermarkt,59.0,1.0,44.0,0.0,59.0,30.077677215281547,0.5673076868528107,2,0,Low Risk,0
Austria,Waidhofen,71.0,1.0,47.0,0.0,71.0,35.169826082405734,0.5966386504484147,1,1,Moderate Risk,0
Austria,Wels,75.0,1.0,55.0,0.0,75.0,38.12588796780126,0.572519079599091,1,1,Moderate Risk,0
Austria,Wiener Neustadt,35.0,1.0,28.0,1.0,35.0,17.839562774911272,0.538461530177515,2,0,Low Risk,0
Austria,Wolfsberg,66.0,1.0,38.0,1.0,66.0,31.58586181611429,0.6226415035599858,1,1,Moderate Risk,0
Austria,Worgl,33.0,1.0,33.0,1.0,14.0,15.129992289048486,0.28571427988338205,2,0,Low Risk,0
Austria,Zell Am See,57.0,1.0,48.0,0.0,57.0,30.24896692450835,0.5377358439836242,2,0,Low Risk,0
Austria,Zwettl,58.0,1.0,31.0,2.0,58.0,27.16615541441225,0.6304347757561437,1,1,Moderate Risk,0
Azerbaijan,Agdam,82.0,1.0,26.0,0.0,82.0,38.43067351305031,0.7522935710798755,1,1,Moderate Risk,0
Azerbaijan,Agdas,60.0,1.0,43.0,0.0,60.0,30.25447625283461,0.5769230713757397,2,0,Low Risk,0
Azerbaijan,Agstafa,35.0,1.0,35.0,0.0,18.0,16.54287359157008,0.33333332716049396,2,0,Low Risk,0
Azerbaijan,Agsu,51.0,1.0,35.0,0.0,51.0,25.395209522007622,0.5862068898137139,2,0,Low Risk,0
Azerbaijan,Artyom,48.0,1.0,35.0,0.0,48.0,24.26245384677046,0.5714285646258505,2,0,Low Risk,0
Azerbaijan,Badamdar,44.0,1.0,36.0,0.0,44.0,23.0416289933387,0.5432098698369152,2,0,Low Risk,0
Azerbaijan,Baku,79.0,1.0,46.0,0.0,79.0,38.24918299781056,0.6269841220080625,1,1,Moderate Risk,0
Azerbaijan,Buzovna,73.0,1.0,38.0,0.0,73.0,34.82336380458767,0.6517857084661991,1,1,Moderate Risk,0
Azerbaijan,Culfa,52.0,1.0,35.0,0.0,52.0,25.78113005022601,0.590909084194215,2,0,Low Risk,0
Azerbaijan,Goycay,53.0,1.0,37.0,0.0,53.0,26.512575632455377,0.5824175760173893,2,0,Low Risk,0
Azerbaijan,Hovsan,67.0,1.0,32.0,0.0,67.0,31.696477196475108,0.6699999933,1,1,Moderate Risk,0
Azerbaijan,Imisli,90.0,1.0,43.0,0.0,90.0,42.665364563464514,0.671641786032524,1,1,Moderate Risk,0
Azerbaijan,Kesla,52.0,1.0,41.0,0.0,52.0,26.938200880286466,0.5531914834766863,2,0,Low Risk,0
Azerbaijan,Kirovskiy,51.0,1.0,41.0,0.0,51.0,26.587904518157625,0.5483870908775582,2,0,Low Risk,0
Azerbaijan,Lokbatan,51.0,1.0,40.0,0.0,51.0,26.369173922088144,0.5543478200614368,2,0,Low Risk,0
Azerbaijan,Mastaga,70.0,1.0,38.0,0.0,70.0,33.53977737950368,0.6422018289706254,1,1,Moderate Risk,0
Azerbaijan,Neftcala,62.0,1.0,38.0,0.0,62.0,30.21451086260816,0.6138613800607784,1,1,Moderate Risk,0
Azerbaijan,Pushkino,82.0,1.0,46.0,0.0,82.0,39.5,0.6356589098010937,1,1,Moderate Risk,0
Azerbaijan,Qaracuxur,55.0,1.0,39.0,0.0,55.0,27.633011658763028,0.5789473623268699,2,0,Low Risk,0
Azerbaijan,Qax,32.0,1.0,32.0,0.0,28.0,17.114808402861737,0.45901638591776417,2,0,Low Risk,0
Azerbaijan,Qazax,70.0,1.0,34.0,0.0,70.0,33.17001658124397,0.6666666603174604,1,1,Moderate Risk,0
Azerbaijan,Qobustan,81.0,1.0,48.0,0.0,81.0,39.331920878594275,0.6230769182840237,1,1,Moderate Risk,0
Azerbaijan,Qovlar,34.0,1.0,34.0,0.0,15.0,15.88500340992514,0.29999999400000016,2,0,Low Risk,0
Azerbaijan,Quba,40.0,1.0,34.0,0.0,40.0,21.219095173922945,0.5333333262222223,2,0,Low Risk,0
Azerbaijan,Qusar,76.0,1.0,33.0,0.0,76.0,35.78174581170311,0.6909090846280993,1,1,Moderate Risk,0
Azerbaijan,Sabirabad,64.0,1.0,42.0,0.0,64.0,31.61618783682393,0.5981308355314875,1,1,Moderate Risk,0
Azerbaijan,Sabuncu,60.0,1.0,39.0,0.0,60.0,29.563490998188964,0.599999994,1,1,Moderate Risk,0
Azerbaijan,Salyan,65.0,1.0,40.0,0.0,65.0,31.712247896777463,0.6132075413848346,1,1,Moderate Risk,0
Azerbaijan,Saray,81.0,1.0,47.0,0.0,81.0,39.20352875273687,0.6279069718766902,1,1,Moderate Risk,0
Azerbaijan,Susa,31.0,1.0,31.0,0.0,28.0,16.792855623746664,0.46666665888888903,2,0,Low Risk,0
Azerbaijan,Tovuz,41.0,1.0,36.0,0.0,41.0,22.037846234754127,0.5256410189020382,2,0,Low Risk,0
Azerbaijan,Ucar,49.0,1.0,31.0,0.0,49.0,23.96351393264352,0.6049382641365647,1,1,Moderate Risk,0
Azerbaijan,Xacmaz,56.0,1.0,36.0,0.0,56.0,27.5121185419565,0.6021505311596718,1,1,Moderate Risk,0
Azerbaijan,Xanlar,63.0,1.0,30.0,0.0,63.0,29.782545223670862,0.6702127588275238,1,1,Moderate Risk,0
Azerbaijan,Xudat,39.0,1.0,31.0,0.0,39.0,20.1886932051912,0.5492957669113272,2,0,Low Risk,0
Azerbaijan,Yevlax,64.0,1.0,44.0,0.0,64.0,31.951786595848855,0.5871559579160004,1,1,Moderate Risk,0
Azerbaijan,Zabrat,95.0,1.0,36.0,0.0,95.0,44.594469014292194,0.71969696424472,1,1,Moderate Risk,0
Azerbaijan,Zaqatala,35.0,1.0,35.0,0.0,30.0,18.59211302317912,0.4545454476584023,2,0,Low Risk,0
Bahrain,Manama,188.0,2.0,127.0,3.0,188.0,92.89061667717932,0.5874999981640625,0,3,Severe Risk,0
Bangladesh,Abhaynagar,187.0,2.0,47.0,3.0,187.0,87.38945397853603,0.7824267749689257,0,3,Severe Risk,0
Bangladesh,Badarganj,97.0,3.0,34.0,6.0,97.0,43.6272086355904,0.6928571379081633,1,1,Moderate Risk,0
Bangladesh,Bajitpur,174.0,2.0,45.0,2.0,174.0,81.39768628980391,0.7802690547969998,0,3,Severe Risk,0
Bangladesh,Bandarban,50.0,1.0,36.0,0.0,50.0,25.1975527912269,0.5747126370722686,2,0,Low Risk,0
Bangladesh,Baniachang,109.0,3.0,66.0,2.0,109.0,52.121652570372966,0.605555552191358,1,1,Moderate Risk,0
Bangladesh,Barisal,39.0,1.0,25.0,0.0,39.0,19.06786126793808,0.5999999907692309,2,0,Low Risk,0
Bangladesh,Bera,139.0,4.0,15.0,14.0,139.0,64.19241907473706,0.8081395301852353,3,2,High Risk,0
Bangladesh,Bhairab Bazar,132.0,3.0,44.0,4.0,132.0,60.58809013879433,0.7213114714682434,1,1,Moderate Risk,0
Bangladesh,Bhandaria,156.0,1.0,45.0,1.0,156.0,73.16818525379274,0.7684729026183601,0,3,Severe Risk,0
Bangladesh,Bheramara,86.0,3.0,86.0,2.0,82.0,47.08414453578472,0.4739884365665408,2,0,Low Risk,0
Bangladesh,Bhola,165.0,1.0,44.0,1.0,165.0,77.53010168100302,0.781990517620898,0,3,Severe Risk,0
Bangladesh,Chandpur,80.0,2.0,20.0,5.0,80.0,36.362755671153415,0.7476635444143594,1,1,Moderate Risk,0
Bangladesh,Char Bhadrasan,65.0,1.0,32.0,1.0,65.0,30.554595944527453,0.6565656499336803,1,1,Moderate Risk,0
Bangladesh,Chhagalnaiya,58.0,3.0,37.0,1.0,58.0,27.64507189355817,0.5858585799408225,1,1,Moderate Risk,0
Bangladesh,Chhatak,84.0,3.0,41.0,2.0,84.0,38.83726732577014,0.646153841183432,1,1,Moderate Risk,0
Bangladesh,Chilmari,54.0,2.0,40.0,0.0,54.0,27.17842281418601,0.5624999941406251,2,0,Low Risk,0
Bangladesh,Dhamrai,152.0,4.0,13.0,15.0,152.0,70.82843120291926,0.8260869520321361,3,2,High Risk,0
Bangladesh,Dinajpur,222.0,2.0,107.0,1.0,222.0,105.16970412940537,0.6686746967811004,0,3,Severe Risk,0
Bangladesh,Dohar,89.0,3.0,51.0,3.0,89.0,41.677331968349414,0.609589036920623,1,1,Moderate Risk,0
Bangladesh,Fatikchhari,71.0,2.0,17.0,3.0,71.0,32.56148031032987,0.7634408520060124,1,1,Moderate Risk,0
Bangladesh,Feni,157.0,2.0,36.0,2.0,157.0,73.59970561535329,0.7969543106753588,0,3,Severe Risk,0
Bangladesh,Gafargaon,177.0,3.0,48.0,3.0,177.0,82.28152891141487,0.766233762916737,0,3,Severe Risk,0
Bangladesh,Gaurnadi,52.0,1.0,28.0,1.0,52.0,24.55605831561735,0.6341463337299228,1,1,Moderate Risk,0
Bangladesh,Gazipur,69.0,3.0,43.0,3.0,69.0,32.38826948140329,0.5847457577563919,1,1,Moderate Risk,0
Bangladesh,Habiganj,61.0,3.0,35.0,2.0,61.0,28.335784207723396,0.6039603900597982,1,1,Moderate Risk,0
Bangladesh,Hajiganj,164.0,2.0,37.0,3.0,164.0,76.74416373032328,0.7961165009897258,0,3,Severe Risk,0
Bangladesh,Ishurdi,199.0,4.0,100.0,3.0,199.0,93.4826187052973,0.65032679526037,0,3,Severe Risk,0
Bangladesh,Jaipur Hat,99.0,3.0,31.0,7.0,99.0,44.42221666388715,0.7071428520918368,1,1,Moderate Risk,0
Bangladesh,Jamalpur,68.0,2.0,43.0,1.0,68.0,32.80751946327752,0.5964912228377963,1,1,Moderate Risk,0
Bangladesh,Jhikargachha,100.0,2.0,25.0,7.0,100.0,45.42025979670306,0.7462686511472489,1,1,Moderate Risk,0
Bangladesh,Kalia,158.0,4.0,93.0,2.0,158.0,75.54413720909562,0.6147859898257354,0,3,Severe Risk,0
Bangladesh,Kaliganj,206.0,4.0,83.0,3.0,206.0,95.6486626496506,0.6959459435947772,0,3,Severe Risk,0
Bangladesh,Keshabpur,165.0,6.0,74.0,5.0,165.0,75.57997971244325,0.65999999736,0,3,Severe Risk,0
Bangladesh,Khagrachari,57.0,1.0,37.0,0.0,57.0,28.06391514620391,0.5999999936842106,1,1,Moderate Risk,0
Bangladesh,Khulna,53.0,1.0,29.0,1.0,53.0,25.08651696296904,0.6309523734410432,1,1,Moderate Risk,0
Bangladesh,Kishorganj,66.0,3.0,45.0,3.0,66.0,31.5,0.5641025592811747,1,1,Moderate Risk,0
Bangladesh,Laksham,162.0,2.0,36.0,3.0,162.0,75.83040287378144,0.7980295527190663,0,3,Severe Risk,0
Bangladesh,Lakshmipur,95.0,2.0,43.0,1.0,95.0,44.379987982573105,0.6737588604697953,1,1,Moderate Risk,0
Bangladesh,Lalmanir Hat,108.0,3.0,90.0,1.0,108.0,56.4889369699944,0.5346534626997353,0,3,Severe Risk,0
Bangladesh,Lalmohan,109.0,2.0,48.0,0.0,109.0,51.214418542698176,0.6855345868834303,1,1,Moderate Risk,0
Bangladesh,Madaripur,172.0,2.0,36.0,4.0,172.0,80.52121873560203,0.8037383140012229,0,3,Severe Risk,0
Bangladesh,Manikchhari,60.0,2.0,39.0,1.0,60.0,29.011491975882016,0.5882352883506344,1,1,Moderate Risk,0
Bangladesh,Manikganj,151.0,4.0,20.0,11.0,151.0,69.97380462239661,0.811827952624581,3,2,High Risk,0
Bangladesh,Mathbaria,170.0,1.0,34.0,2.0,170.0,80.30929792579022,0.8212560346799226,0,3,Severe Risk,0
Bangladesh,Maulvi Bazar,60.0,3.0,33.0,2.0,60.0,27.694764848252458,0.6122448917117869,1,1,Moderate Risk,0
Bangladesh,Mehendiganj,80.0,2.0,21.0,5.0,80.0,36.30426972134269,0.7407407338820302,1,1,Moderate Risk,0
Bangladesh,Mirzapur,83.0,3.0,60.0,2.0,83.0,40.930835971591556,0.5608108070215486,1,1,Moderate Risk,0
Bangladesh,Morrelganj,142.0,3.0,48.0,2.0,142.0,65.76409861517655,0.7282051244707429,0,3,Severe Risk,0
